date,sku,qty
2026-01-02,SKU-0107,4.0
2026-01-02,SKU-0051,3.0
2026-01-02,SKU-0021,2.0
2026-01-02,SKU-0025,3.0
2026-01-02,SKU-0093,2.0
2026-01-02,SKU-0162,2.0
2026-01-02,SKU-0159,4.0
2026-01-02,SKU-0164,1.0
2026-01-02,SKU-0113,2.0
2026-01-02,SKU-0105,1.0
2026-01-02,SKU-0104,1.0
2026-01-02,SKU-0141,2.0
2026-01-02,SKU-0073,3.0
2026-01-02,SKU-0087,1.0
2026-01-02,SKU-0106,2.0
2026-01-02,SKU-0196,8.0
2026-01-02,SKU-0146,4.0
2026-01-02,SKU-0068,2.0
2026-01-02,SKU-0157,1.0
2026-01-02,SKU-0081,1.0
2026-01-02,SKU-0160,2.0
2026-01-02,SKU-0060,1.0
2026-01-02,SKU-0029,3.0
2026-01-02,SKU-0163,2.0
2026-01-02,SKU-0103,2.0
2026-01-02,SKU-0180,3.0
2026-01-03,SKU-0197,2.0
2026-01-03,SKU-0176,1.0
2026-01-03,SKU-0012,1.0
2026-01-03,SKU-0114,1.0
2026-01-03,SKU-0100,4.0
2026-01-03,SKU-0168,3.0
2026-01-03,SKU-0077,1.0
2026-01-03,SKU-0094,2.0
2026-01-03,SKU-0016,1.0
2026-01-03,SKU-0135,2.0
2026-01-03,SKU-0088,1.0
2026-01-03,SKU-0193,1.0
2026-01-03,SKU-0060,1.0
2026-01-03,SKU-0096,3.0
2026-01-03,SKU-0090,1.0
2026-01-03,SKU-0009,3.0
2026-01-03,SKU-0147,1.0
2026-01-03,SKU-0182,2.0
2026-01-03,SKU-0172,1.0
2026-01-03,SKU-0086,4.0
2026-01-03,SKU-0021,4.0
2026-01-03,SKU-0107,3.0
2026-01-03,SKU-0109,3.0
2026-01-03,SKU-0092,1.0
2026-01-03,SKU-0146,3.0
2026-01-03,SKU-0122,1.0
2026-01-03,SKU-0124,2.0
2026-01-03,SKU-0057,4.0
2026-01-03,SKU-0022,1.0
2026-01-03,SKU-0195,2.0
2026-01-03,SKU-0151,1.0
2026-01-03,SKU-0192,2.0
2026-01-03,SKU-0098,5.0
2026-01-03,SKU-0175,4.0
2026-01-03,SKU-0050,1.0
2026-01-04,SKU-0141,4.0
2026-01-04,SKU-0020,3.0
2026-01-04,SKU-0143,2.0
2026-01-04,SKU-0182,1.0
2026-01-04,SKU-0013,1.0
2026-01-04,SKU-0082,3.0
2026-01-04,SKU-0087,1.0
2026-01-04,SKU-0176,4.0
2026-01-04,SKU-0071,3.0
2026-01-04,SKU-0172,3.0
2026-01-04,SKU-0088,5.0
2026-01-04,SKU-0194,1.0
2026-01-04,SKU-0017,3.0
2026-01-04,SKU-0074,1.0
2026-01-04,SKU-0009,1.0
2026-01-04,SKU-0133,2.0
2026-01-04,SKU-0185,3.0
2026-01-04,SKU-0129,4.0
2026-01-04,SKU-0015,3.0
2026-01-04,SKU-0056,1.0
2026-01-04,SKU-0161,1.0
2026-01-04,SKU-0138,1.0
2026-01-04,SKU-0068,3.0
2026-01-04,SKU-0111,2.0
2026-01-04,SKU-0137,5.0
2026-01-04,SKU-0010,3.0
2026-01-04,SKU-0092,1.0
2026-01-04,SKU-0019,1.0
2026-01-04,SKU-0072,2.0
2026-01-04,SKU-0067,3.0
2026-01-04,SKU-0178,3.0
2026-01-04,SKU-0037,3.0
2026-01-04,SKU-0016,3.0
2026-01-05,SKU-0016,1.0
2026-01-05,SKU-0010,1.0
2026-01-05,SKU-0073,2.0
2026-01-05,SKU-0071,1.0
2026-01-05,SKU-0180,2.0
2026-01-05,SKU-0181,5.0
2026-01-05,SKU-0183,2.0
2026-01-05,SKU-0179,2.0
2026-01-05,SKU-0088,3.0
2026-01-05,SKU-0021,1.0
2026-01-05,SKU-0162,1.0
2026-01-05,SKU-0019,4.0
2026-01-05,SKU-0178,3.0
2026-01-05,SKU-0011,3.0
2026-01-05,SKU-0050,1.0
2026-01-05,SKU-0123,1.0
2026-01-05,SKU-0038,2.0
2026-01-05,SKU-0063,2.0
2026-01-05,SKU-0007,2.0
2026-01-05,SKU-0170,2.0
2026-01-05,SKU-0164,5.0
2026-01-05,SKU-0066,2.0
2026-01-05,SKU-0169,2.0
2026-01-05,SKU-0077,1.0
2026-01-05,SKU-0041,1.0
2026-01-05,SKU-0122,3.0
2026-01-05,SKU-0006,3.0
2026-01-05,SKU-0018,5.0
2026-01-05,SKU-0045,2.0
2026-01-05,SKU-0145,1.0
2026-01-05,SKU-0024,2.0
2026-01-05,SKU-0047,1.0
2026-01-05,SKU-0036,1.0
2026-01-05,SKU-0119,1.0
2026-01-05,SKU-0152,2.0
2026-01-05,SKU-0052,1.0
2026-01-05,SKU-0146,5.0
2026-01-05,SKU-0196,2.0
2026-01-05,SKU-0111,2.0
2026-01-05,SKU-0167,4.0
2026-01-05,SKU-0156,2.0
2026-01-05,SKU-0151,1.0
2026-01-06,SKU-0017,3.0
2026-01-06,SKU-0107,2.0
2026-01-06,SKU-0080,1.0
2026-01-06,SKU-0101,3.0
2026-01-06,SKU-0115,3.0
2026-01-06,SKU-0047,3.0
2026-01-06,SKU-0053,1.0
2026-01-06,SKU-0158,2.0
2026-01-06,SKU-0114,33.0
2026-01-06,SKU-0032,1.0
2026-01-06,SKU-0138,5.0
2026-01-06,SKU-0082,1.0
2026-01-06,SKU-0142,4.0
2026-01-06,SKU-0146,1.0
2026-01-06,SKU-0126,2.0
2026-01-06,SKU-0170,2.0
2026-01-06,SKU-0015,1.0
2026-01-06,SKU-0112,1.0
2026-01-06,SKU-0003,1.0
2026-01-06,SKU-0002,2.0
2026-01-06,SKU-0127,3.0
2026-01-06,SKU-0074,2.0
2026-01-06,SKU-0128,3.0
2026-01-06,SKU-0027,18.0
2026-01-06,SKU-0084,1.0
2026-01-06,SKU-0071,1.0
2026-01-06,SKU-0072,4.0
2026-01-06,SKU-0090,1.0
2026-01-06,SKU-0195,2.0
2026-01-06,SKU-0123,2.0
2026-01-06,SKU-0164,1.0
2026-01-06,SKU-0136,6.0
2026-01-06,SKU-0063,3.0
2026-01-06,SKU-0160,3.0
2026-01-06,SKU-0117,1.0
2026-01-06,SKU-0163,2.0
2026-01-06,SKU-0132,1.0
2026-01-06,SKU-0122,1.0
2026-01-06,SKU-0173,1.0
2026-01-06,SKU-0196,2.0
2026-01-06,SKU-0124,2.0
2026-01-06,SKU-0116,2.0
2026-01-06,SKU-0070,2.0
2026-01-07,SKU-0024,2.0
2026-01-07,SKU-0152,2.0
2026-01-07,SKU-0122,1.0
2026-01-07,SKU-0041,5.0
2026-01-07,SKU-0035,4.0
2026-01-07,SKU-0034,2.0
2026-01-07,SKU-0145,1.0
2026-01-07,SKU-0067,2.0
2026-01-07,SKU-0182,1.0
2026-01-07,SKU-0188,3.0
2026-01-07,SKU-0012,1.0
2026-01-07,SKU-0119,2.0
2026-01-07,SKU-0062,1.0
2026-01-07,SKU-0189,1.0
2026-01-07,SKU-0187,1.0
2026-01-07,SKU-0162,10.0
2026-01-07,SKU-0089,2.0
2026-01-07,SKU-0026,4.0
2026-01-07,SKU-0154,4.0
2026-01-07,SKU-0098,2.0
2026-01-07,SKU-0007,6.0
2026-01-07,SKU-0036,4.0
2026-01-07,SKU-0043,1.0
2026-01-07,SKU-0127,1.0
2026-01-07,SKU-0142,3.0
2026-01-07,SKU-0157,3.0
2026-01-07,SKU-0143,3.0
2026-01-07,SKU-0141,1.0
2026-01-07,SKU-0040,1.0
2026-01-07,SKU-0125,2.0
2026-01-07,SKU-0159,2.0
2026-01-08,SKU-0149,5.0
2026-01-08,SKU-0165,1.0
2026-01-08,SKU-0128,1.0
2026-01-08,SKU-0177,11.0
2026-01-08,SKU-0064,3.0
2026-01-08,SKU-0134,3.0
2026-01-08,SKU-0194,2.0
2026-01-08,SKU-0122,2.0
2026-01-08,SKU-0181,2.0
2026-01-08,SKU-0031,5.0
2026-01-08,SKU-0115,2.0
2026-01-08,SKU-0037,1.0
2026-01-08,SKU-0103,5.0
2026-01-08,SKU-0104,2.0
2026-01-08,SKU-0089,1.0
2026-01-08,SKU-0095,1.0
2026-01-08,SKU-0096,1.0
2026-01-08,SKU-0039,2.0
2026-01-08,SKU-0080,3.0
2026-01-08,SKU-0127,2.0
2026-01-08,SKU-0144,1.0
2026-01-08,SKU-0036,1.0
2026-01-08,SKU-0176,1.0
2026-01-08,SKU-0136,1.0
2026-01-08,SKU-0079,1.0
2026-01-08,SKU-0013,4.0
2026-01-08,SKU-0047,1.0
2026-01-08,SKU-0119,3.0
2026-01-08,SKU-0101,3.0
2026-01-08,SKU-0093,1.0
2026-01-08,SKU-0051,3.0
2026-01-08,SKU-0003,4.0
2026-01-08,SKU-0045,1.0
2026-01-08,SKU-0040,2.0
2026-01-08,SKU-0010,5.0
2026-01-09,SKU-0162,2.0
2026-01-09,SKU-0191,1.0
2026-01-09,SKU-0075,2.0
2026-01-09,SKU-0013,2.0
2026-01-09,SKU-0091,1.0
2026-01-09,SKU-0084,10.0
2026-01-09,SKU-0024,2.0
2026-01-09,SKU-0041,2.0
2026-01-09,SKU-0103,1.0
2026-01-09,SKU-0027,1.0
2026-01-09,SKU-0001,1.0
2026-01-09,SKU-0087,2.0
2026-01-09,SKU-0173,1.0
2026-01-09,SKU-0009,3.0
2026-01-09,SKU-0169,1.0
2026-01-09,SKU-0020,1.0
2026-01-09,SKU-0189,1.0
2026-01-09,SKU-0143,2.0
2026-01-09,SKU-0127,3.0
2026-01-09,SKU-0108,1.0
2026-01-09,SKU-0034,2.0
2026-01-09,SKU-0121,1.0
2026-01-09,SKU-0125,2.0
2026-01-09,SKU-0019,2.0
2026-01-09,SKU-0131,2.0
2026-01-09,SKU-0186,1.0
2026-01-09,SKU-0069,2.0
2026-01-09,SKU-0185,1.0
2026-01-09,SKU-0141,1.0
2026-01-09,SKU-0200,2.0
2026-01-09,SKU-0035,3.0
2026-01-09,SKU-0068,3.0
2026-01-09,SKU-0126,2.0
2026-01-09,SKU-0184,1.0
2026-01-09,SKU-0102,1.0
2026-01-09,SKU-0066,1.0
2026-01-09,SKU-0096,2.0
2026-01-10,SKU-0164,1.0
2026-01-10,SKU-0116,1.0
2026-01-10,SKU-0124,3.0
2026-01-10,SKU-0091,1.0
2026-01-10,SKU-0072,4.0
2026-01-10,SKU-0076,4.0
2026-01-10,SKU-0158,2.0
2026-01-10,SKU-0063,1.0
2026-01-10,SKU-0159,5.0
2026-01-10,SKU-0101,3.0
2026-01-10,SKU-0160,2.0
2026-01-10,SKU-0040,1.0
2026-01-10,SKU-0151,2.0
2026-01-10,SKU-0199,5.0
2026-01-10,SKU-0089,1.0
2026-01-10,SKU-0086,1.0
2026-01-10,SKU-0133,2.0
2026-01-10,SKU-0152,4.0
2026-01-10,SKU-0200,1.0
2026-01-10,SKU-0074,1.0
2026-01-10,SKU-0187,1.0
2026-01-10,SKU-0141,1.0
2026-01-10,SKU-0123,7.0
2026-01-10,SKU-0001,3.0
2026-01-10,SKU-0138,3.0
2026-01-10,SKU-0079,1.0
2026-01-10,SKU-0165,1.0
2026-01-10,SKU-0193,4.0
2026-01-10,SKU-0019,4.0
2026-01-10,SKU-0170,4.0
2026-01-10,SKU-0126,5.0
2026-01-10,SKU-0134,3.0
2026-01-10,SKU-0085,1.0
2026-01-10,SKU-0064,1.0
2026-01-10,SKU-0036,3.0
2026-01-10,SKU-0023,1.0
2026-01-10,SKU-0195,5.0
2026-01-10,SKU-0013,1.0
2026-01-11,SKU-0075,2.0
2026-01-11,SKU-0128,1.0
2026-01-11,SKU-0160,3.0
2026-01-11,SKU-0063,2.0
2026-01-11,SKU-0001,1.0
2026-01-11,SKU-0196,1.0
2026-01-11,SKU-0025,1.0
2026-01-11,SKU-0174,2.0
2026-01-11,SKU-0139,3.0
2026-01-11,SKU-0035,1.0
2026-01-11,SKU-0110,10.0
2026-01-11,SKU-0109,4.0
2026-01-11,SKU-0085,1.0
2026-01-11,SKU-0156,2.0
2026-01-11,SKU-0021,2.0
2026-01-11,SKU-0010,3.0
2026-01-11,SKU-0072,2.0
2026-01-11,SKU-0037,2.0
2026-01-11,SKU-0012,2.0
2026-01-11,SKU-0087,1.0
2026-01-11,SKU-0144,5.0
2026-01-11,SKU-0099,2.0
2026-01-11,SKU-0098,1.0
2026-01-11,SKU-0142,1.0
2026-01-11,SKU-0134,2.0
2026-01-11,SKU-0161,2.0
2026-01-11,SKU-0046,5.0
2026-01-11,SKU-0071,2.0
2026-01-11,SKU-0050,2.0
2026-01-11,SKU-0195,1.0
2026-01-11,SKU-0074,1.0
2026-01-11,SKU-0166,1.0
2026-01-11,SKU-0150,2.0
2026-01-11,SKU-0141,1.0
2026-01-11,SKU-0083,1.0
2026-01-11,SKU-0095,2.0
2026-01-11,SKU-0053,3.0
2026-01-11,SKU-0086,3.0
2026-01-11,SKU-0197,1.0
2026-01-11,SKU-0169,3.0
2026-01-11,SKU-0034,1.0
2026-01-11,SKU-0179,7.0
2026-01-11,SKU-0081,4.0
2026-01-12,SKU-0126,1.0
2026-01-12,SKU-0163,3.0
2026-01-12,SKU-0160,1.0
2026-01-12,SKU-0023,2.0
2026-01-12,SKU-0053,2.0
2026-01-12,SKU-0184,1.0
2026-01-12,SKU-0040,4.0
2026-01-12,SKU-0136,1.0
2026-01-12,SKU-0150,1.0
2026-01-12,SKU-0194,1.0
2026-01-12,SKU-0072,4.0
2026-01-12,SKU-0025,1.0
2026-01-12,SKU-0036,4.0
2026-01-12,SKU-0116,5.0
2026-01-12,SKU-0147,2.0
2026-01-12,SKU-0164,1.0
2026-01-12,SKU-0004,2.0
2026-01-12,SKU-0148,1.0
2026-01-12,SKU-0066,4.0
2026-01-12,SKU-0085,1.0
2026-01-12,SKU-0151,4.0
2026-01-12,SKU-0157,7.0
2026-01-12,SKU-0077,1.0
2026-01-12,SKU-0084,4.0
2026-01-12,SKU-0080,1.0
2026-01-12,SKU-0016,2.0
2026-01-12,SKU-0141,2.0
2026-01-12,SKU-0193,4.0
2026-01-12,SKU-0135,3.0
2026-01-12,SKU-0065,2.0
2026-01-12,SKU-0078,1.0
2026-01-12,SKU-0158,1.0
2026-01-12,SKU-0129,3.0
2026-01-12,SKU-0182,2.0
2026-01-12,SKU-0138,3.0
2026-01-12,SKU-0187,2.0
2026-01-12,SKU-0071,3.0
2026-01-12,SKU-0091,2.0
2026-01-12,SKU-0095,2.0
2026-01-12,SKU-0198,3.0
2026-01-12,SKU-0152,1.0
2026-01-13,SKU-0131,4.0
2026-01-13,SKU-0088,1.0
2026-01-13,SKU-0023,4.0
2026-01-13,SKU-0033,2.0
2026-01-13,SKU-0086,2.0
2026-01-13,SKU-0008,1.0
2026-01-13,SKU-0176,1.0
2026-01-13,SKU-0057,1.0
2026-01-13,SKU-0049,4.0
2026-01-13,SKU-0170,3.0
2026-01-13,SKU-0092,2.0
2026-01-13,SKU-0159,2.0
2026-01-13,SKU-0020,1.0
2026-01-13,SKU-0156,3.0
2026-01-13,SKU-0076,2.0
2026-01-13,SKU-0095,2.0
2026-01-13,SKU-0167,1.0
2026-01-13,SKU-0044,4.0
2026-01-13,SKU-0166,1.0
2026-01-13,SKU-0006,5.0
2026-01-13,SKU-0069,1.0
2026-01-13,SKU-0128,1.0
2026-01-13,SKU-0164,2.0
2026-01-13,SKU-0144,4.0
2026-01-13,SKU-0085,1.0
2026-01-13,SKU-0066,2.0
2026-01-13,SKU-0058,8.0
2026-01-13,SKU-0007,1.0
2026-01-13,SKU-0041,2.0
2026-01-13,SKU-0171,2.0
2026-01-13,SKU-0011,1.0
2026-01-13,SKU-0029,1.0
2026-01-13,SKU-0135,2.0
2026-01-13,SKU-0195,1.0
2026-01-13,SKU-0001,2.0
2026-01-13,SKU-0100,1.0
2026-01-13,SKU-0032,1.0
2026-01-13,SKU-0024,4.0
2026-01-13,SKU-0187,1.0
2026-01-14,SKU-0183,5.0
2026-01-14,SKU-0007,1.0
2026-01-14,SKU-0131,1.0
2026-01-14,SKU-0054,1.0
2026-01-14,SKU-0189,6.0
2026-01-14,SKU-0184,2.0
2026-01-14,SKU-0010,4.0
2026-01-14,SKU-0132,1.0
2026-01-14,SKU-0097,2.0
2026-01-14,SKU-0154,1.0
2026-01-14,SKU-0142,1.0
2026-01-14,SKU-0152,4.0
2026-01-14,SKU-0038,3.0
2026-01-14,SKU-0138,2.0
2026-01-14,SKU-0103,1.0
2026-01-14,SKU-0118,3.0
2026-01-14,SKU-0134,3.0
2026-01-14,SKU-0122,2.0
2026-01-14,SKU-0040,4.0
2026-01-14,SKU-0129,1.0
2026-01-14,SKU-0181,3.0
2026-01-14,SKU-0081,1.0
2026-01-14,SKU-0095,9.0
2026-01-14,SKU-0092,1.0
2026-01-14,SKU-0171,4.0
2026-01-14,SKU-0011,4.0
2026-01-14,SKU-0039,2.0
2026-01-14,SKU-0130,1.0
2026-01-14,SKU-0112,3.0
2026-01-14,SKU-0121,4.0
2026-01-14,SKU-0035,4.0
2026-01-14,SKU-0012,1.0
2026-01-15,SKU-0089,3.0
2026-01-15,SKU-0140,2.0
2026-01-15,SKU-0050,1.0
2026-01-15,SKU-0096,1.0
2026-01-15,SKU-0132,4.0
2026-01-15,SKU-0084,2.0
2026-01-15,SKU-0099,9.0
2026-01-15,SKU-0057,2.0
2026-01-15,SKU-0037,3.0
2026-01-15,SKU-0059,1.0
2026-01-15,SKU-0115,1.0
2026-01-15,SKU-0122,1.0
2026-01-15,SKU-0045,4.0
2026-01-15,SKU-0107,3.0
2026-01-15,SKU-0143,1.0
2026-01-15,SKU-0022,5.0
2026-01-15,SKU-0172,1.0
2026-01-15,SKU-0053,1.0
2026-01-15,SKU-0023,1.0
2026-01-15,SKU-0114,1.0
2026-01-15,SKU-0170,1.0
2026-01-15,SKU-0193,2.0
2026-01-15,SKU-0100,1.0
2026-01-15,SKU-0056,1.0
2026-01-15,SKU-0095,4.0
2026-01-15,SKU-0191,6.0
2026-01-15,SKU-0017,1.0
2026-01-15,SKU-0018,1.0
2026-01-15,SKU-0157,1.0
2026-01-15,SKU-0121,2.0
2026-01-16,SKU-0084,6.0
2026-01-16,SKU-0090,1.0
2026-01-16,SKU-0023,5.0
2026-01-16,SKU-0013,2.0
2026-01-16,SKU-0163,2.0
2026-01-16,SKU-0131,3.0
2026-01-16,SKU-0124,3.0
2026-01-16,SKU-0136,1.0
2026-01-16,SKU-0177,1.0
2026-01-16,SKU-0191,1.0
2026-01-16,SKU-0155,1.0
2026-01-16,SKU-0157,1.0
2026-01-16,SKU-0056,1.0
2026-01-16,SKU-0154,1.0
2026-01-16,SKU-0019,1.0
2026-01-16,SKU-0193,2.0
2026-01-16,SKU-0135,2.0
2026-01-16,SKU-0076,3.0
2026-01-16,SKU-0139,4.0
2026-01-16,SKU-0167,1.0
2026-01-16,SKU-0176,3.0
2026-01-16,SKU-0043,6.0
2026-01-16,SKU-0100,4.0
2026-01-16,SKU-0058,2.0
2026-01-16,SKU-0053,2.0
2026-01-16,SKU-0006,3.0
2026-01-16,SKU-0137,2.0
2026-01-16,SKU-0081,1.0
2026-01-16,SKU-0103,2.0
2026-01-16,SKU-0200,1.0
2026-01-16,SKU-0002,1.0
2026-01-16,SKU-0037,3.0
2026-01-17,SKU-0096,2.0
2026-01-17,SKU-0170,3.0
2026-01-17,SKU-0085,2.0
2026-01-17,SKU-0194,2.0
2026-01-17,SKU-0114,1.0
2026-01-17,SKU-0126,1.0
2026-01-17,SKU-0195,1.0
2026-01-17,SKU-0198,1.0
2026-01-17,SKU-0156,2.0
2026-01-17,SKU-0093,3.0
2026-01-17,SKU-0157,1.0
2026-01-17,SKU-0200,3.0
2026-01-17,SKU-0163,4.0
2026-01-17,SKU-0153,2.0
2026-01-17,SKU-0094,3.0
2026-01-17,SKU-0069,1.0
2026-01-17,SKU-0065,1.0
2026-01-17,SKU-0015,2.0
2026-01-17,SKU-0102,4.0
2026-01-17,SKU-0103,2.0
2026-01-17,SKU-0023,4.0
2026-01-17,SKU-0050,1.0
2026-01-17,SKU-0077,3.0
2026-01-17,SKU-0174,2.0
2026-01-17,SKU-0030,3.0
2026-01-17,SKU-0068,1.0
2026-01-17,SKU-0173,2.0
2026-01-17,SKU-0177,9.0
2026-01-17,SKU-0074,3.0
2026-01-17,SKU-0014,1.0
2026-01-17,SKU-0022,2.0
2026-01-17,SKU-0037,1.0
2026-01-17,SKU-0134,2.0
2026-01-17,SKU-0080,3.0
2026-01-17,SKU-0044,1.0
2026-01-17,SKU-0054,2.0
2026-01-17,SKU-0183,1.0
2026-01-18,SKU-0049,1.0
2026-01-18,SKU-0159,1.0
2026-01-18,SKU-0063,3.0
2026-01-18,SKU-0182,1.0
2026-01-18,SKU-0166,2.0
2026-01-18,SKU-0194,6.0
2026-01-18,SKU-0029,3.0
2026-01-18,SKU-0083,1.0
2026-01-18,SKU-0120,3.0
2026-01-18,SKU-0155,3.0
2026-01-18,SKU-0143,2.0
2026-01-18,SKU-0001,1.0
2026-01-18,SKU-0130,3.0
2026-01-18,SKU-0151,1.0
2026-01-18,SKU-0177,2.0
2026-01-18,SKU-0101,6.0
2026-01-18,SKU-0108,1.0
2026-01-18,SKU-0021,2.0
2026-01-18,SKU-0176,4.0
2026-01-18,SKU-0045,1.0
2026-01-18,SKU-0175,2.0
2026-01-18,SKU-0069,1.0
2026-01-18,SKU-0122,2.0
2026-01-18,SKU-0179,3.0
2026-01-18,SKU-0190,2.0
2026-01-18,SKU-0170,1.0
2026-01-18,SKU-0087,5.0
2026-01-18,SKU-0099,8.0
2026-01-18,SKU-0051,2.0
2026-01-18,SKU-0003,2.0
2026-01-18,SKU-0017,2.0
2026-01-18,SKU-0014,3.0
2026-01-18,SKU-0034,4.0
2026-01-18,SKU-0073,1.0
2026-01-18,SKU-0022,4.0
2026-01-18,SKU-0172,1.0
2026-01-18,SKU-0016,3.0
2026-01-18,SKU-0146,1.0
2026-01-18,SKU-0168,1.0
2026-01-19,SKU-0127,1.0
2026-01-19,SKU-0017,2.0
2026-01-19,SKU-0179,1.0
2026-01-19,SKU-0075,7.0
2026-01-19,SKU-0081,3.0
2026-01-19,SKU-0098,2.0
2026-01-19,SKU-0122,4.0
2026-01-19,SKU-0063,2.0
2026-01-19,SKU-0116,8.0
2026-01-19,SKU-0163,2.0
2026-01-19,SKU-0150,4.0
2026-01-19,SKU-0054,1.0
2026-01-19,SKU-0092,1.0
2026-01-19,SKU-0129,1.0
2026-01-19,SKU-0111,5.0
2026-01-19,SKU-0112,4.0
2026-01-19,SKU-0120,1.0
2026-01-19,SKU-0035,1.0
2026-01-19,SKU-0140,3.0
2026-01-19,SKU-0191,3.0
2026-01-19,SKU-0157,2.0
2026-01-19,SKU-0102,3.0
2026-01-19,SKU-0082,1.0
2026-01-19,SKU-0160,4.0
2026-01-19,SKU-0064,1.0
2026-01-19,SKU-0036,8.0
2026-01-19,SKU-0002,1.0
2026-01-19,SKU-0019,1.0
2026-01-19,SKU-0192,6.0
2026-01-19,SKU-0173,2.0
2026-01-19,SKU-0123,2.0
2026-01-19,SKU-0193,3.0
2026-01-19,SKU-0142,3.0
2026-01-19,SKU-0172,4.0
2026-01-19,SKU-0093,1.0
2026-01-19,SKU-0050,3.0
2026-01-19,SKU-0103,1.0
2026-01-19,SKU-0167,2.0
2026-01-19,SKU-0141,2.0
2026-01-20,SKU-0122,1.0
2026-01-20,SKU-0187,2.0
2026-01-20,SKU-0119,3.0
2026-01-20,SKU-0133,3.0
2026-01-20,SKU-0149,3.0
2026-01-20,SKU-0081,1.0
2026-01-20,SKU-0165,5.0
2026-01-20,SKU-0071,2.0
2026-01-20,SKU-0089,2.0
2026-01-20,SKU-0109,3.0
2026-01-20,SKU-0016,2.0
2026-01-20,SKU-0080,2.0
2026-01-20,SKU-0186,1.0
2026-01-20,SKU-0058,8.0
2026-01-20,SKU-0162,2.0
2026-01-20,SKU-0104,3.0
2026-01-20,SKU-0009,2.0
2026-01-20,SKU-0132,3.0
2026-01-20,SKU-0070,1.0
2026-01-20,SKU-0191,1.0
2026-01-20,SKU-0169,1.0
2026-01-20,SKU-0004,2.0
2026-01-20,SKU-0123,1.0
2026-01-20,SKU-0190,3.0
2026-01-20,SKU-0074,3.0
2026-01-20,SKU-0136,2.0
2026-01-20,SKU-0097,2.0
2026-01-20,SKU-0082,1.0
2026-01-20,SKU-0075,2.0
2026-01-20,SKU-0103,2.0
2026-01-20,SKU-0064,3.0
2026-01-20,SKU-0017,10.0
2026-01-20,SKU-0011,2.0
2026-01-20,SKU-0043,1.0
2026-01-20,SKU-0024,1.0
2026-01-20,SKU-0170,1.0
2026-01-20,SKU-0198,4.0
2026-01-21,SKU-0137,4.0
2026-01-21,SKU-0161,2.0
2026-01-21,SKU-0148,1.0
2026-01-21,SKU-0131,1.0
2026-01-21,SKU-0197,1.0
2026-01-21,SKU-0136,1.0
2026-01-21,SKU-0009,1.0
2026-01-21,SKU-0010,3.0
2026-01-21,SKU-0029,2.0
2026-01-21,SKU-0191,1.0
2026-01-21,SKU-0095,1.0
2026-01-21,SKU-0082,1.0
2026-01-21,SKU-0042,1.0
2026-01-21,SKU-0115,1.0
2026-01-21,SKU-0166,1.0
2026-01-21,SKU-0018,3.0
2026-01-21,SKU-0195,6.0
2026-01-21,SKU-0043,1.0
2026-01-21,SKU-0154,3.0
2026-01-21,SKU-0050,4.0
2026-01-21,SKU-0027,1.0
2026-01-21,SKU-0183,4.0
2026-01-21,SKU-0134,1.0
2026-01-21,SKU-0153,3.0
2026-01-21,SKU-0056,2.0
2026-01-21,SKU-0174,7.0
2026-01-21,SKU-0126,5.0
2026-01-21,SKU-0101,2.0
2026-01-21,SKU-0044,3.0
2026-01-21,SKU-0063,6.0
2026-01-21,SKU-0147,1.0
2026-01-21,SKU-0094,2.0
2026-01-21,SKU-0052,3.0
2026-01-22,SKU-0093,3.0
2026-01-22,SKU-0013,3.0
2026-01-22,SKU-0161,1.0
2026-01-22,SKU-0141,1.0
2026-01-22,SKU-0034,3.0
2026-01-22,SKU-0187,2.0
2026-01-22,SKU-0177,4.0
2026-01-22,SKU-0065,3.0
2026-01-22,SKU-0127,2.0
2026-01-22,SKU-0144,2.0
2026-01-22,SKU-0134,3.0
2026-01-22,SKU-0097,5.0
2026-01-22,SKU-0166,2.0
2026-01-22,SKU-0080,1.0
2026-01-22,SKU-0049,2.0
2026-01-22,SKU-0148,2.0
2026-01-22,SKU-0128,2.0
2026-01-22,SKU-0081,1.0
2026-01-22,SKU-0104,4.0
2026-01-22,SKU-0039,1.0
2026-01-22,SKU-0076,1.0
2026-01-22,SKU-0180,2.0
2026-01-22,SKU-0051,2.0
2026-01-22,SKU-0139,2.0
2026-01-22,SKU-0175,3.0
2026-01-22,SKU-0018,1.0
2026-01-22,SKU-0149,3.0
2026-01-22,SKU-0073,2.0
2026-01-22,SKU-0181,5.0
2026-01-22,SKU-0174,1.0
2026-01-22,SKU-0019,6.0
2026-01-22,SKU-0195,2.0
2026-01-22,SKU-0123,1.0
2026-01-22,SKU-0140,2.0
2026-01-22,SKU-0198,3.0
2026-01-22,SKU-0194,1.0
2026-01-22,SKU-0164,1.0
2026-01-22,SKU-0074,1.0
2026-01-23,SKU-0024,3.0
2026-01-23,SKU-0087,1.0
2026-01-23,SKU-0080,1.0
2026-01-23,SKU-0071,1.0
2026-01-23,SKU-0010,1.0
2026-01-23,SKU-0006,2.0
2026-01-23,SKU-0104,3.0
2026-01-23,SKU-0051,1.0
2026-01-23,SKU-0032,5.0
2026-01-23,SKU-0127,3.0
2026-01-23,SKU-0090,1.0
2026-01-23,SKU-0084,2.0
2026-01-23,SKU-0191,3.0
2026-01-23,SKU-0009,18.0
2026-01-23,SKU-0096,2.0
2026-01-23,SKU-0109,3.0
2026-01-23,SKU-0053,1.0
